date,source_model,session_groups,base_qqqm_weight,base_soxx_weight,tqqq_pre_weight,tqqq_post_weight,soxl_pre_weight,soxl_post_weight,all_weights_before_json,all_weights_after_json,effective_technology_exposure_before,effective_technology_exposure_after,emergency_state,emergency_applied,growth_strength,soxx_strength,risk_off_strength,crash_pressure,total_budget,growth_min,soxx_strength_min,risk_off_max,hard_risk_off_max_exclusive,hard_crash_max_exclusive,technology_exposure_limit,inputs_finite,risk_off_lt_hard_max,crash_pressure_lt_hard_max,complete_boolean_result_hard_safe,capital_destination,emergency_turnover,emergency_transaction_cost,emergency_slippage,portfolio_return_with_emergency,portfolio_return_without_emergency,drawdown_with_emergency,drawdown_without_emergency,decision_reason,source_artifacts,source_fields,forward_1d_effect,forward_2d_effect,forward_5d_effect,forward_10d_effect,forward_21d_effect,group_01_tqqq_positive,group_02_tqqq_ge_10pct,group_03_tqqq_ge_20pct,group_04_tqqq_largest,group_05_soxl_positive,group_06_soxl_ge_10pct,group_07_soxl_ge_20pct,group_08_soxl_largest,group_09_both_active,group_10_combined_ge_30pct,group_11_effective_tech_ge_1x,group_12_emergency_tqqq_active,group_13_emergency_soxl_active,group_14_emergency_both_active,group_15_emergency_reduced_technology
2025-06-13,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,1.3172042833867843,1.4589505365731703,-1.1361049078924914,0.3814498656840992,0.5311217720639176,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0067590274347733,0.0067590274347733,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-16,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,1.3172042833867843,1.4589505365731703,-1.1361049078924914,0.3814498656840992,0.5311217720639176,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0063264963683865,0.0063264963683865,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-17,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,1.3172042833867843,1.4589505365731703,-1.1361049078924914,0.3814498656840992,0.5311217720639176,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0017613257203394,0.0017613257203394,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-18,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,1.3172042833867843,1.4589505365731703,-1.1361049078924914,0.3814498656840992,0.5311217720639176,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0061443457699974,-0.0061443457699974,-0.00614434576999745,-0.00614434576999745,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-20,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,1.3172042833867843,1.4589505365731703,-1.1361049078924914,0.3814498656840992,0.5311217720639176,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.005653939919479,0.005653939919479,-0.0005251456123464004,-0.0005251456123464004,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-06-23,022F_BASE,group_01_tqqq_positive;group_02_tqqq_ge_10pct;group_03_tqqq_ge_20pct,0.22,0.0,0.22,0.22,0.0,0.0,"{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0913961266547841, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.0, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.22, ""UXI"": 0.0, ""XLB"": 0.0, ""XLE"": 0.6086038733452159, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.08, ""XLU"": 0.0, ""XLV"": 0.0, ""XSOE"": 0.0}",0.66,0.66,NORMAL,False,0.6860071139610341,1.2387795140684257,-0.2616452192208716,0.2829916271104382,0.4334929812674337,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0120163401764069,-0.0120163401764069,-0.012535175460433257,-0.012535175460433257,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-07-09,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0070741809182139,0.0070741809182139,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-10,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0108481872220068,0.0108481872220068,0.0,0.0,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-11,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0059847672775306,-0.0059847672775306,-0.0059847672775306116,-0.0059847672775306116,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-14,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0111249640047878,-0.0111249640047878,-0.017043150961778775,-0.017043150961778775,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-15,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0031248848319356,-0.0031248848319356,-0.020114777909785442,-0.020114777909785442,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-16,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,-0.0009598481720096,-0.0009598481720096,-0.021055318948987933,-0.021055318948987933,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
2025-07-17,022F_BASE,group_01_tqqq_positive;group_05_soxl_positive;group_06_soxl_ge_10pct;group_07_soxl_ge_20pct;group_09_both_active,0.0675,0.2025,0.0675,0.0675,0.2025,0.2025,"{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}","{""BIL"": 0.0, ""ERX"": 0.0, ""FEZ"": 0.0, ""GLD"": 0.0, ""IEF"": 0.0, ""IWM"": 0.0, ""QQQM"": 0.0, ""SOXL"": 0.2025, ""SOXX"": 0.0, ""TLT"": 0.0, ""TNA"": 0.0, ""TQQQ"": 0.0675, ""UXI"": 0.0, ""XLB"": 0.6799999999999999, ""XLE"": 0.0, ""XLF"": 0.0, ""XLI"": 0.0, ""XLP"": 0.0, ""XLRE"": 0.0, ""XLU"": 0.05, ""XLV"": 0.0, ""XSOE"": 0.0}",0.81,0.81,NORMAL,False,0.8012631489270906,1.4306986046256085,-0.3343498253330186,-0.2228312221009969,0.5222207567898828,-0.1,-0.1,1.25,1.6,2.5,2.1390000001,True,True,True,True,NO_EMERGENCY_TRANSFER,0.0,0.0,0.0,0.0097753255743812,0.0097753255743812,-0.011485815972405722,-0.011485815972405722,all_hard_safety_criteria_passed,model_c_plus_081_mature_common_leverage_replay.csv;common_technology_leverage_080.py,feature_growth_strength;feature_soxx_strength;feature_risk_off_strength;feature_crash_pressure;feature_total_budget;weight_*;asset_return_*,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,True,True,False,True,False,False,False,False,False,False
